"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","aesfdrk","happy","health","gndr","yrbrn","age","agea","edufld","edulvla","edulvlb","emplrel","isco08","iscoco","pdjobev","wkhtot","edlves","edlvaes","edlvdes","edlvees","edlvges","edlvhes","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst","regiones","regioaes"
"ESS5e03_5",5,"3.5","23.11.2023",630,"ES",0.8826568,1.0461191,2.0751612,2.1708658,,,,1,9,2,2,1971,,40,,,213,1,,5220,1,60,,,9,,,,1,1,4,2,5,2,1,5,2,3,1,1,4,1,1,1,4,4,1,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",632,"ES",1.0127002,0.95369154,2.0751612,1.9790637,,,,1,7,2,1,1961,,50,,,421,2,,1314,6,50,,,19,,,,2,1,1,5,5,1,1,4,1,4,1,2,5,1,2,1,3,5,3,3,1,,
"ESS5e03_5",5,"3.5","23.11.2023",633,"ES",1.0747827,1.2432113,2.0751612,2.5798638,,,,1,9,4,1,1939,,72,,,0,2,,6111,1,888,,,1,,,,4,1,3,4,5,1,1,4,3,3,1,2,3,1,1,1,3,3,1,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",635,"ES",1.0136412,1.2746954,2.0751612,2.6451983,,,,2,8,2,1,1979,,32,,,213,1,,8333,6,50,,,8,,,,1,2,1,1,1,1,1,3,2,3,1,1,1,1,2,1,2,4,1,1,2,,
"ESS5e03_5",5,"3.5","23.11.2023",637,"ES",1.0129994,1.2048396,2.0751612,2.5002363,,,,2,9,1,1,1981,,30,,,421,1,,8290,6,40,,,19,,,,1,3,2,2,2,1,3,5,3,2,1,3,2,2,3,3,3,4,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",638,"ES",0.7904951,0.44971424,2.0751612,0.93322957,,,,2,8,2,1,1952,,59,,,421,1,,7212,1,40,,,18,,,,1,1,2,2,4,2,1,1,1,2,1,1,1,1,1,1,4,3,1,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",641,"ES",0.9942575,1.3599652,2.0751612,2.8221471,,,,2,8,3,1,1953,,58,,,0,1,,7345,6,40,,,1,,,,2,2,1,2,3,2,2,4,2,1,1,1,4,2,2,2,2,4,1,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",642,"ES",0.88014364,1.1130098,2.0751612,2.3096747,,,,3,8,1,2,1977,,34,,,620,1,,3471,1,40,,,23,,,,1,2,1,2,4,2,5,1,3,1,3,2,1,2,1,2,6,3,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",644,"ES",1.0122828,0.7937784,2.0751612,1.6472182,,,,1,8,2,1,1966,,45,,,0,1,,7122,6,40,,,1,,,,5,2,3,4,3,1,4,5,3,4,2,2,2,2,1,2,4,2,2,2,2,,
"ESS5e03_5",5,"3.5","23.11.2023",645,"ES",0.95605886,0.9355195,2.0751612,1.9413538,,,,2,6,2,2,1965,,46,,,720,1,,4121,6,39,,,24,,,,3,3,2,2,8,3,2,2,2,3,2,2,2,2,2,2,2,2,7,3,1,,
"ESS5e03_5",5,"3.5","23.11.2023",646,"ES",0.6740877,0.4033311,2.0751612,0.83697706,,,,2,8,1,1,1966,,45,,,421,1,,3415,6,60,,,19,,,,3,2,2,3,5,2,3,4,2,2,2,2,3,2,1,2,2,3,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",649,"ES",0.845717,0.7905629,2.0751612,1.6405455,,,,2,7,1,2,1976,,35,,,620,1,,4121,1,40,,,23,,,,4,2,4,4,4,2,2,4,2,3,1,3,4,1,3,4,3,3,3,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",650,"ES",1.0403122,1.1621319,2.0751612,2.411611,,,,3,8,1,2,1992,,19,,,313,6,,66666,2,666,,,15,,,,1,1,1,1,4,3,3,2,3,1,1,2,2,1,1,4,3,2,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",651,"ES",0.91919756,0.8076387,2.0751612,1.6759806,,,,3,8,2,2,1987,,24,,,620,1,,2429,1,44,,,23,,,,3,3,2,2,5,2,5,5,4,4,1,4,2,2,2,2,6,6,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",654,"ES",0.90089005,0.88808733,2.0751612,1.8429244,,,,2,4,2,1,1975,,36,,,313,1,,5162,6,40,,,14,,,,2,2,3,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",655,"ES",0.96382207,0.8412177,2.0751612,1.7456623,,,,1,8,4,1,1966,,45,,,720,1,,2145,6,50,,,24,,,,4,1,1,2,4,1,3,4,1,2,1,1,2,1,1,1,2,3,1,2,1,,
"ESS5e03_5",5,"3.5","23.11.2023",656,"ES",1.0891633,1.4828626,2.0751612,3.077179,,,,2,5,3,2,1969,,42,,,421,1,,4121,6,33,,,19,,,,4,4,5,4,3,2,4,5,4,1,4,4,5,2,4,4,5,4,3,4,4,,
"ESS5e03_5",5,"3.5","23.11.2023",657,"ES",1.069433,1.0809288,2.0751612,2.2431016,,,,1,10,3,2,1990,,21,,,113,6,,66666,2,666,,,4,,,,4,2,1,4,2,2,5,1,5,1,1,5,2,2,2,4,5,2,4,1,2,,
"ESS5e03_5",5,"3.5","23.11.2023",658,"ES",0.90361434,0.8842017,2.0751612,1.834861,,,,2,3,4,2,1959,,52,,,620,1,,3231,6,37,,,22,,,,3,2,2,2,4,2,2,5,2,2,4,2,4,2,2,1,1,4,4,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",662,"ES",0.9305037,1.1946723,2.0751612,2.4791377,,,,1,8,3,1,1943,,68,,,213,2,,8324,1,50,,,8,,,,5,1,2,5,5,3,2,5,2,2,2,2,4,2,2,1,5,5,1,5,3,,
"ESS5e03_5",5,"3.5","23.11.2023",663,"ES",1.1734879,0.6983126,2.0751612,1.4491112,,,,2,6,4,2,1929,,82,,,0,1,,9132,1,20,,,1,,,,5,2,4,6,5,3,2,6,2,4,2,3,6,3,2,2,5,5,1,4,3,,
"ESS5e03_5",5,"3.5","23.11.2023",664,"ES",1.0110832,0.76232827,2.0751612,1.581954,,,,2,10,3,2,1962,,49,,,222,1,,4122,1,40,,,12,,,,3,2,2,2,5,2,3,4,2,2,2,2,4,1,1,2,4,2,2,3,1,,
"ESS5e03_5",5,"3.5","23.11.2023",665,"ES",0.88586414,1.0499203,2.0751612,2.1787539,,,,2,9,3,2,1959,,52,,,222,1,,4121,6,42,,,12,,,,3,3,1,5,6,2,1,2,3,3,2,3,2,1,1,2,3,2,1,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",666,"ES",0.96056,0.75811744,2.0751612,1.573216,,,,2,2,4,2,1958,,53,,,222,1,,9132,1,40,,,12,,,,3,3,2,3,5,2,1,4,2,3,2,3,5,2,2,2,4,3,1,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",667,"ES",0.92699814,0.8317781,2.0751612,1.7260736,,,,1,10,1,1,1991,,20,,,322,6,,66666,2,666,,,16,,,,1,1,1,1,3,1,1,1,1,1,8,3,1,2,1,4,3,4,1,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",671,"ES",0.9975349,0.9463653,2.0751612,1.9638605,,,,1,10,1,1,1992,,19,,,213,1,,7141,1,30,,,9,,,,3,1,3,1,5,1,1,1,1,1,1,2,1,1,1,1,3,5,2,1,4,,
"ESS5e03_5",5,"3.5","23.11.2023",673,"ES",1.0015199,0.78533876,2.0751612,1.6297046,,,,1,6,2,1,1957,,54,,,113,1,,5139,6,37,,,2,,,,3,2,3,4,4,3,2,4,3,3,2,3,4,1,1,2,4,3,3,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",674,"ES",0.8404278,0.7384289,2.0751612,1.532359,,,,2,7,2,2,1981,,30,,,520,1,,4121,6,28,,,20,,,,3,3,1,3,5,3,3,3,3,1,2,5,1,1,3,1,3,4,1,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",676,"ES",0.88114727,1.187787,2.0751612,2.4648497,,,,2,7,3,2,1933,,78,,,0,6,,66666,2,666,,,1,,,,6,3,5,5,6,1,1,6,1,6,2,5,5,1,1,1,4,6,1,5,1,,
"ESS5e03_5",5,"3.5","23.11.2023",677,"ES",0.9048954,0.89864045,2.0751612,1.8648238,,,,2,8,1,1,1988,,23,,,222,1,,7139,6,48,,,12,,,,2,4,2,3,5,2,2,3,2,3,2,3,3,3,3,4,4,3,2,3,4,,
"ESS5e03_5",5,"3.5","23.11.2023",678,"ES",0.87964696,0.807262,2.0751612,1.6751988,,,,3,6,2,2,1982,,29,,,313,1,,5220,6,20,,,15,,,,4,2,3,4,5,3,3,5,3,2,1,4,5,2,1,4,5,5,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",679,"ES",0.8573268,0.8568266,2.0751612,1.7780533,,,,3,8,3,2,1962,,49,,,129,1,,5220,6,40,,,6,,,,6,2,2,2,5,2,2,5,2,2,2,3,3,1,2,2,6,5,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",681,"ES",0.77329767,0.4592788,2.0751612,0.95307755,,,,2,6,3,2,1968,,43,,,620,1,,4190,6,35,,,23,,,,4,2,2,3,5,5,5,3,3,3,2,5,4,2,2,4,5,3,5,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",683,"ES",1.1693898,0.6945268,2.0751612,1.4412551,,,,2,8,2,2,1973,,38,,,720,1,,2113,6,35,,,24,,,,3,1,3,5,5,1,2,4,3,3,2,3,3,2,1,3,4,2,1,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",684,"ES",0.8575187,0.85701835,2.0751612,1.7784512,,,,2,5,3,2,1969,,42,,,213,1,,9142,6,20,,,7,,,,4,1,1,3,2,1,2,4,2,2,1,2,2,1,2,2,2,2,1,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",685,"ES",0.9038634,0.9220563,2.0751612,1.9134156,,,,2,7,2,1,1977,,34,,,720,1,,5162,6,40,,,24,,,,3,1,3,3,5,2,4,4,2,6,2,3,3,3,2,2,2,5,2,4,3,,
"ESS5e03_5",5,"3.5","23.11.2023",686,"ES",0.88139504,0.8624598,2.0751612,1.7897431,,,,4,7,1,2,1961,,50,,,720,2,,2421,6,50,,,24,,,,4,1,1,1,5,2,1,5,3,1,1,3,4,1,1,1,2,2,1,5,1,,
"ESS5e03_5",5,"3.5","23.11.2023",687,"ES",0.99267703,0.92973864,2.0751612,1.9293575,,,,2,4,5,2,1934,,77,,,0,6,,66666,2,666,,,1,,,,6,1,2,6,6,1,1,6,1,5,1,1,6,1,1,1,5,5,2,6,2,,
"ESS5e03_5",5,"3.5","23.11.2023",689,"ES",1.0053796,0.7883653,2.0751612,1.6359851,,,,1,6,4,1,1965,,46,,,213,1,,7122,1,50,,,8,,,,3,3,2,3,2,4,1,4,3,1,1,3,4,1,1,2,5,1,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",691,"ES",0.92229635,0.8638203,2.0751612,1.7925664,,,,2,7,2,2,1935,,76,,,0,6,,66666,2,666,,,1,,,,3,4,3,5,5,3,3,5,4,3,2,3,5,3,3,3,5,3,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",692,"ES",1.0697892,1.0439563,2.0751612,2.1663775,,,,2,8,1,1,1993,,18,,,213,1,,2452,6,20,,,9,,,,2,1,2,2,3,2,4,3,2,2,2,3,2,2,2,3,5,4,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",693,"ES",0.93233454,1.197023,2.0751612,2.4840157,,,,3,8,3,1,1952,,59,,,222,1,,7212,6,40,,,11,,,,4,3,3,3,5,2,2,5,3,4,2,2,4,2,2,3,4,4,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",694,"ES",1.0163293,1.2617658,2.0751612,2.6183674,,,,2,6,3,2,1955,,56,,,113,1,,6111,1,40,,,2,,,,5,3,1,3,2,1,3,5,2,2,2,4,4,2,1,1,3,3,1,4,3,,
"ESS5e03_5",5,"3.5","23.11.2023",696,"ES",1.0164701,1.2019311,2.0751612,2.494201,,,,2,8,4,1,1954,,57,,,113,1,,8334,1,40,,,2,,,,4,2,2,3,4,2,2,5,2,2,1,2,3,2,2,1,4,3,3,2,1,,
"ESS5e03_5",5,"3.5","23.11.2023",697,"ES",3.317551,1.6528497,2.0751612,3.4299295,,,,1,6,2,1,1960,,51,,,213,1,,9151,6,40,,,7,,,,5,5,1,4,5,4,5,4,2,2,2,5,1,4,4,2,3,4,5,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",698,"ES",0.9695841,0.93409663,2.0751612,1.9384011,,,,3,7,3,2,1927,,84,,,113,1,,7433,1,35,,,2,,,,2,3,2,4,5,1,2,5,1,3,1,4,3,2,1,2,5,3,1,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",700,"ES",0.8816866,1.155588,2.0751612,2.3980315,,,,1,8,1,1,1968,,43,,,720,1,,7122,1,60,,,24,,,,4,2,3,4,5,1,2,5,2,4,2,3,4,2,2,2,4,3,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",701,"ES",1.0156186,0.9112955,2.0751612,1.891085,,,,2,8,1,1,1989,,22,,,313,1,,5220,1,20,,,15,,,,2,2,2,2,3,1,2,2,2,1,3,3,1,1,2,3,2,2,1,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",702,"ES",1.0485071,1.4316579,2.0751612,2.970921,,,,1,7,3,1,1995,,16,,,213,6,,66666,2,666,,,9,,,,2,1,2,2,4,2,2,3,4,2,2,5,2,3,3,3,4,4,5,5,3,,
"ESS5e03_5",5,"3.5","23.11.2023",704,"ES",0.8729994,1.265637,2.0751612,2.626401,,,,3,9,3,2,1957,,54,,,322,1,,9131,6,40,,,16,,,,1,2,2,3,2,1,1,4,1,1,1,1,3,3,2,2,1,4,2,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",707,"ES",0.8981461,0.8805555,2.0751612,1.8272946,,,,3,6,4,2,1934,,77,,,0,1,,4222,1,17,,,0,,,,4,2,2,3,4,2,2,4,2,2,2,2,2,2,2,2,3,2,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",709,"ES",1.0421458,1.2351444,2.0751612,2.5631237,,,,3,8,2,2,1971,,40,,,213,1,,7436,1,40,,,8,,,,6,2,3,4,5,2,2,6,1,2,1,3,5,1,2,1,4,4,1,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",710,"ES",0.9050416,0.7384791,2.0751612,1.5324632,,,,2,4,2,2,1977,,34,,,222,1,,4223,1,40,,,12,,,,1,4,1,2,3,3,6,5,3,1,1,6,1,1,1,8,1,1,3,2,3,,
"ESS5e03_5",5,"3.5","23.11.2023",711,"ES",0.93555343,1.045106,2.0751612,2.1687636,,,,4,10,1,2,1987,,24,,,313,1,,4121,1,40,,,15,,,,2,1,1,3,5,5,3,1,2,2,4,3,2,1,1,6,8,2,2,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",713,"ES",0.8568635,1.0220973,2.0751612,2.1210167,,,,3,5,4,2,1939,,72,,,720,1,,1229,1,50,,,24,,,,2,3,1,5,5,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,,
"ESS5e03_5",5,"3.5","23.11.2023",714,"ES",0.87693465,1.1821084,2.0751612,2.4530654,,,,2,5,2,2,1945,,66,,,213,3,,4121,6,25,,,7,,,,2,1,1,4,4,4,1,4,1,1,1,2,4,2,1,4,4,3,1,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",716,"ES",0.9684615,0.875274,2.0751612,1.8163347,,,,2,9,1,2,1986,,25,,,720,1,,4122,6,37,,,24,,,,4,4,2,2,1,2,2,5,2,1,2,2,2,2,1,2,2,2,1,1,3,,
"ESS5e03_5",5,"3.5","23.11.2023",717,"ES",0.8462627,0.79695207,2.0751612,1.6538041,,,,1,8,2,1,1961,,50,,,421,1,,5162,6,35,,,19,,,,3,1,1,4,5,4,5,3,1,4,1,1,5,1,1,1,3,5,1,5,1,,
"ESS5e03_5",5,"3.5","23.11.2023",719,"ES",1.3420352,1.5812718,2.0751612,3.2813938,,,,2,8,2,1,1977,,34,,,720,2,,2441,6,50,,,24,,,,3,1,1,2,4,2,4,4,2,2,3,3,4,3,1,2,5,3,1,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",720,"ES",1.2177749,1.1405647,2.0751612,2.3668556,,,,3,5,4,2,1928,,83,,,0,1,,9132,1,888,,,0,,,,4,2,2,6,5,3,1,6,1,4,1,2,5,2,1,1,4,6,1,6,2,,
"ESS5e03_5",5,"3.5","23.11.2023",722,"ES",0.87693465,1.0036134,2.0751612,2.0826595,,,,2,8,3,1,1937,,74,,,720,1,,1234,1,50,,,24,,,,3,2,2,2,2,3,2,4,3,2,2,2,2,1,2,2,5,4,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",725,"ES",0.89607424,0.8768236,2.0751612,1.8195504,,,,2,8,2,2,1966,,45,,,720,1,,2331,6,45,,,24,,,,3,2,1,2,5,2,3,3,3,2,1,4,3,3,1,3,5,2,1,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",728,"ES",0.8990071,0.8444007,2.0751612,1.7522676,,,,2,8,1,1,1986,,25,,,313,1,,7137,1,40,,,15,,,,3,3,2,2,3,2,3,3,2,2,2,4,3,2,2,1,2,2,3,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",729,"ES",0.92247134,0.7691438,2.0751612,1.5960975,,,,2,9,1,1,1972,,39,,,620,1,,5220,6,41,,,23,,,,2,2,3,3,3,2,2,3,3,2,1,3,2,2,2,3,3,3,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",730,"ES",0.9658275,0.8608263,2.0751612,1.7863533,,,,2,9,3,2,1938,,73,,,113,6,,66666,2,666,,,2,,,,5,1,3,6,5,2,2,5,2,3,1,5,5,2,1,1,6,5,2,4,5,,
"ESS5e03_5",5,"3.5","23.11.2023",731,"ES",1.0060866,0.95447826,2.0751612,1.9806963,,,,2,7,2,1,1982,,29,,,213,1,,5123,6,50,,,8,,,,3,2,2,3,4,3,5,3,2,2,2,3,3,2,2,3,4,2,2,5,3,,
"ESS5e03_5",5,"3.5","23.11.2023",734,"ES",1.126851,1.2640047,2.0751612,2.6230135,,,,2,8,2,1,1993,,18,,,213,1,,9313,6,40,,,9,,,,2,2,3,3,5,2,2,5,5,5,2,2,3,2,2,3,5,5,3,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",735,"ES",0.9166378,1.2611355,2.0751612,2.6170595,,,,1,6,2,1,1980,,31,,,322,1,,5123,6,40,,,16,,,,4,2,1,1,4,2,3,5,3,1,2,5,2,1,1,5,4,1,1,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",737,"ES",1.0390478,1.5381428,2.0751612,3.1918943,,,,2,8,2,1,1957,,54,,,313,1,,4211,1,40,,,13,,,,6,1,1,5,4,1,3,6,2,4,1,5,2,1,2,1,2,6,1,5,1,,
"ESS5e03_5",5,"3.5","23.11.2023",738,"ES",1.026519,0.78049177,2.0751612,1.6196462,,,,1,8,2,2,1963,,48,,,213,1,,7411,6,30,,,8,,,,4,2,4,2,5,2,3,5,2,3,1,3,5,1,2,1,2,4,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",741,"ES",1.0053796,0.83827156,2.0751612,1.7395487,,,,1,8,2,1,1959,,52,,,720,1,,2320,6,37,,,24,,,,3,1,2,3,4,1,2,5,2,1,1,2,3,1,1,1,4,5,1,2,1,,
"ESS5e03_5",5,"3.5","23.11.2023",742,"ES",0.859551,1.0671266,2.0751612,2.21446,,,,3,7,4,2,1948,,63,,,0,2,,9111,1,888,,,0,,,,5,4,5,6,5,3,1,6,2,4,1,3,5,2,1,1,4,5,8,6,2,,
"ESS5e03_5",5,"3.5","23.11.2023",744,"ES",1.0697892,0.99024075,2.0751612,2.0549092,,,,2,8,2,2,1945,,66,,,620,1,,2331,1,40,,,23,,,,4,1,2,5,5,1,1,5,2,3,2,1,3,1,1,2,2,4,1,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",745,"ES",0.8826568,1.0461191,2.0751612,2.1708658,,,,3,5,4,2,1961,,50,,,222,6,,66666,2,666,,,12,,,,3,1,4,3,5,2,2,5,2,3,3,4,4,2,2,2,3,4,2,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",747,"ES",0.7230983,0.90437335,2.0751612,1.8767205,,,,1,7,2,1,1974,,37,,,313,1,,8324,1,888,,,14,,,,3,3,4,2,3,4,5,3,2,1,2,3,2,2,2,2,4,4,3,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",748,"ES",0.91948926,1.1790365,2.0751612,2.4466908,,,,2,10,1,1,1981,,30,,,213,1,,9320,6,48,,,7,,,,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,3,1,1,1,1,2,,
"ESS5e03_5",5,"3.5","23.11.2023",750,"ES",1.0035717,0.7869477,2.0751612,1.6330434,,,,3,7,1,1,1973,,38,,,113,2,,7122,1,60,,,3,,,,1,5,1,2,2,1,6,1,1,1,1,5,2,1,1,1,2,1,1,2,1,,
"ESS5e03_5",5,"3.5","23.11.2023",751,"ES",0.9909807,1.1184068,2.0751612,2.3208745,,,,1,7,2,1,1975,,36,,,222,2,,9211,6,50,,,12,,,,2,1,3,1,5,2,2,3,2,5,2,2,3,2,2,2,3,2,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",752,"ES",1.0192168,0.79108137,2.0751612,1.6416214,,,,2,8,1,2,1993,,18,,,313,6,,66666,2,666,,,13,,,,2,2,2,2,4,2,3,2,2,2,2,3,3,2,2,5,3,2,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",754,"ES",0.961765,0.86828583,2.0751612,1.801833,,,,2,9,1,1,1983,,28,,,113,1,,9211,6,35,,,4,,,,3,2,1,2,5,2,3,3,2,3,2,2,1,1,3,2,3,3,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",755,"ES",1.0906764,1.1114782,2.0751612,2.3064964,,,,2,9,2,2,1968,,43,,,113,6,,66666,2,666,,,3,,,,3,1,1,2,1,1,1,3,4,2,3,4,2,2,2,3,1,1,1,1,2,,
"ESS5e03_5",5,"3.5","23.11.2023",756,"ES",0.8575187,1.0783648,2.0751612,2.2377808,,,,2,7,2,1,1990,,21,,,213,1,,7442,6,30,,,9,,,,4,2,1,4,3,2,4,4,2,1,2,5,2,2,2,2,5,4,2,5,4,,
"ESS5e03_5",5,"3.5","23.11.2023",757,"ES",1.0156186,0.7657478,2.0751612,1.58905,,,,2,4,4,2,1965,,46,,,113,6,,66666,2,666,,,2,,,,5,2,5,2,4,2,2,5,2,5,3,3,4,3,4,3,3,5,1,4,3,,
"ESS5e03_5",5,"3.5","23.11.2023",758,"ES",0.899425,0.94837457,2.0751612,1.9680301,,,,2,7,2,2,1969,,42,,,421,1,,9131,6,20,,,19,,,,4,4,4,4,5,2,3,5,4,4,2,4,3,2,2,2,5,3,1,4,4,,
"ESS5e03_5",5,"3.5","23.11.2023",760,"ES",1.0129994,1.2023191,2.0751612,2.495006,,,,1,10,2,1,1951,,60,,,313,1,,9330,1,70,,,13,,,,2,2,1,3,5,2,2,5,2,2,2,5,3,2,1,2,5,5,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",761,"ES",0.9193621,0.720915,2.0751612,1.4960148,,,,2,8,1,1,1974,,37,,,113,2,,5220,6,45,,,3,,,,2,3,3,2,3,3,4,2,3,3,3,3,2,2,2,3,3,3,2,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",762,"ES",0.9031326,0.9522839,2.0751612,1.9761426,,,,2,8,3,2,1973,,38,,,313,6,,66666,2,666,,,15,,,,3,1,1,2,4,2,2,3,2,2,3,3,4,3,2,2,3,4,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",763,"ES",0.6731754,0.3353853,2.0751612,0.6959786,,,,2,7,3,1,1963,,48,,,113,1,,7122,6,55,,,3,,,,1,1,1,6,6,1,1,6,1,1,1,6,5,1,3,1,6,6,1,5,3,,
"ESS5e03_5",5,"3.5","23.11.2023",764,"ES",1.0074471,1.1982358,2.0751612,2.4865324,,,,1,9,2,1,1978,,33,,,322,1,,7137,6,20,,,16,,,,2,2,2,4,3,3,4,5,2,3,2,4,4,2,2,2,4,5,2,5,2,,
"ESS5e03_5",5,"3.5","23.11.2023",766,"ES",1.1604047,0.6576902,2.0751612,1.3648132,,,,3,7,3,1,1928,,83,,,113,2,,1311,1,777,,,2,,,,3,7,1,3,4,2,2,5,2,3,2,2,4,2,2,2,2,3,2,7,2,,
"ESS5e03_5",5,"3.5","23.11.2023",767,"ES",1.010627,1.1995034,2.0751612,2.489163,,,,2,8,2,1,1940,,71,,,313,2,,5132,1,50,,,13,,,,2,2,1,2,3,1,1,3,2,1,1,2,1,1,1,2,1,2,1,2,1,,
"ESS5e03_5",5,"3.5","23.11.2023",768,"ES",3.3322618,1.9791049,2.0751612,4.1069617,,,,1,7,3,2,1975,,36,,,720,1,,2320,6,25,,,24,,,,3,1,2,5,4,5,4,4,2,4,3,3,4,3,2,2,2,3,4,4,3,,
"ESS5e03_5",5,"3.5","23.11.2023",772,"ES",0.9202692,0.93782085,2.0751612,1.9461294,,,,2,8,3,2,1969,,42,,,213,1,,5122,6,40,,,8,,,,3,2,3,2,5,4,2,5,3,3,2,3,3,3,3,3,5,4,2,5,3,,
"ESS5e03_5",5,"3.5","23.11.2023",773,"ES",1.0122828,0.7890684,2.0751612,1.6374441,,,,2,6,2,2,1979,,32,,,213,7,,77777,1,888,,,8,,,,5,3,2,3,5,2,4,5,2,3,1,2,3,2,2,2,4,4,2,4,1,,
"ESS5e03_5",5,"3.5","23.11.2023",774,"ES",0.92560786,1.169649,2.0751612,2.4272103,,,,3,5,4,1,1986,,25,,,520,1,,4121,1,48,,,20,,,,3,3,3,3,5,2,6,5,2,5,2,4,4,2,1,4,5,3,3,3,1,,
"ESS5e03_5",5,"3.5","23.11.2023",775,"ES",0.822942,0.9922307,2.0751612,2.0590386,,,,2,4,3,1,1947,,64,,,113,1,,9320,1,48,,,2,,,,3,2,2,3,3,2,2,5,2,2,2,4,2,2,2,2,2,4,2,3,2,,
"ESS5e03_5",5,"3.5","23.11.2023",776,"ES",0.96056,0.7884584,2.0751612,1.6361783,,,,2,7,3,1,1963,,48,,,213,1,,3121,6,50,,,7,,,,2,1,1,2,5,1,1,5,1,2,1,2,4,2,1,2,5,5,2,4,2,,
"ESS5e03_5",5,"3.5","23.11.2023",777,"ES",0.8219777,1.082699,2.0751612,2.246775,,,,1,10,3,1,1981,,30,,,520,1,,7137,6,61,,,20,,,,5,3,2,3,5,5,3,5,3,3,2,4,2,2,1,3,4,4,5,3,3,,
"ESS5e03_5",5,"3.5","23.11.2023",778,"ES",0.9891317,1.3873599,2.0751612,2.8789954,,,,3,6,2,1,1986,,25,,,720,6,,66666,2,666,,,24,,,,1,2,1,1,2,2,5,1,3,1,5,5,1,1,1,4,2,2,3,2,3,,
"ESS5e03_5",5,"3.5","23.11.2023",779,"ES",0.83669114,0.7836427,2.0751612,1.6261849,,,,1,8,3,2,1949,,62,,,0,1,,6111,1,32,,,1,,,,2,3,3,4,5,1,2,5,2,2,1,4,5,1,1,2,4,4,3,5,1,,
"ESS5e03_5",5,"3.5","23.11.2023",780,"ES",1.2730688,1.3730621,2.0751612,2.8493252,,,,1,8,3,1,1952,,59,,,113,1,,7136,1,45,,,4,,,,2,2,3,1,4,2,2,5,1,4,3,1,4,1,1,2,1,2,2,1,2,,
